timestamp,gpu_id,utilization_gpu,memory_used,memory_total,temperature,power_draw
2026/02/02 11:13:49.534,0,0,3275,81559,29,119.79
2026/02/02 11:13:49.536,1,0,3339,81559,31,119.34
2026/02/02 11:13:49.537,2,0,3323,81559,28,120.06
2026/02/02 11:13:49.538,3,0,3099,81559,27,119.39
2026/02/02 11:13:49.544,4,11,4885,81559,30,119.51
2026/02/02 11:13:49.550,5,22,3335,81559,27,117.05
2026/02/02 11:13:49.559,6,0,3319,81559,27,121.45
2026/02/02 11:13:49.567,7,22,3095,81559,25,118.40
2026/02/02 11:13:50.712,0,0,3275,81559,29,119.77
2026/02/02 11:13:50.714,1,0,3339,81559,31,119.28
2026/02/02 11:13:50.715,2,0,3323,81559,28,120.07
2026/02/02 11:13:50.716,3,0,3099,81559,27,119.42
2026/02/02 11:13:50.723,4,0,3271,81559,30,118.10
2026/02/02 11:13:50.729,5,0,3335,81559,27,115.40
2026/02/02 11:13:50.735,6,0,3319,81559,27,119.78
2026/02/02 11:13:50.743,7,0,3095,81559,25,116.81
2026/02/02 11:13:51.889,0,0,3275,81559,29,119.76
2026/02/02 11:13:51.891,1,0,3339,81559,31,119.30
2026/02/02 11:13:51.894,2,0,3323,81559,28,120.09
2026/02/02 11:13:51.895,3,0,3099,81559,27,119.39
2026/02/02 11:13:51.895,4,0,3271,81559,30,118.08
2026/02/02 11:13:51.901,5,0,3335,81559,27,115.47
2026/02/02 11:13:51.906,6,0,3319,81559,27,119.81
2026/02/02 11:13:51.910,7,0,3095,81559,25,116.85
2026/02/02 11:13:53.073,0,0,2939,81559,30,121.82
2026/02/02 11:13:53.075,1,0,3259,81559,31,121.29
2026/02/02 11:13:53.075,2,0,3243,81559,28,121.88
2026/02/02 11:13:53.076,3,0,3059,81559,28,121.38
2026/02/02 11:13:53.077,4,0,3271,81559,30,120.29
2026/02/02 11:13:53.077,5,0,3255,81559,27,117.53
2026/02/02 11:13:53.083,6,0,3239,81559,28,122.01
2026/02/02 11:13:53.088,7,0,3035,81559,25,119.08
2026/02/02 11:13:59.325,0,1,1,81559,28,72.38
2026/02/02 11:13:59.337,1,0,1,81559,29,73.53
2026/02/02 11:13:59.342,2,0,1,81559,27,74.19
2026/02/02 11:13:59.344,3,0,1,81559,28,123.81
2026/02/02 11:13:59.362,4,0,1,81559,30,122.22
2026/02/02 11:13:59.365,5,0,1,81559,26,70.90
2026/02/02 11:13:59.368,6,0,1,81559,26,112.36
2026/02/02 11:13:59.374,7,0,1,81559,25,121.44
2026/02/02 11:14:00.628,0,0,1,81559,28,72.36
2026/02/02 11:14:00.628,1,0,1,81559,29,73.48
2026/02/02 11:14:00.629,2,0,1,81559,26,74.19
2026/02/02 11:14:00.629,3,0,1,81559,26,73.39
2026/02/02 11:14:00.642,4,0,1,81559,29,108.63
2026/02/02 11:14:00.651,5,0,1,81559,26,70.87
2026/02/02 11:14:00.664,6,0,1,81559,26,73.70
2026/02/02 11:14:00.673,7,0,1,81559,25,120.31
2026/02/02 11:14:01.931,0,0,1,81559,28,72.37
2026/02/02 11:14:01.932,1,0,1,81559,29,73.48
2026/02/02 11:14:01.934,2,0,1,81559,26,74.07
2026/02/02 11:14:01.934,3,0,1,81559,26,71.66
2026/02/02 11:14:01.946,4,0,1,81559,29,73.26
2026/02/02 11:14:01.955,5,0,1,81559,26,70.89
2026/02/02 11:14:01.957,6,0,1,81559,26,73.64
2026/02/02 11:14:01.968,7,0,1,81559,24,71.19
2026/02/02 11:14:03.225,0,0,1,81559,28,72.39
2026/02/02 11:14:03.230,1,0,1,81559,29,73.46
2026/02/02 11:14:03.231,2,0,1,81559,26,74.05
2026/02/02 11:14:03.233,3,0,1,81559,26,71.65
2026/02/02 11:14:03.234,4,0,1,81559,29,73.23
2026/02/02 11:14:03.245,5,0,1,81559,25,70.89
2026/02/02 11:14:03.249,6,0,1,81559,26,73.61
2026/02/02 11:14:03.249,7,0,1,81559,24,71.09
2026/02/02 11:14:04.529,0,0,1,81559,28,72.29
2026/02/02 11:14:04.529,1,0,1,81559,29,73.45
2026/02/02 11:14:04.530,2,0,1,81559,26,74.06
2026/02/02 11:14:04.530,3,0,1,81559,26,71.66
2026/02/02 11:14:04.531,4,0,1,81559,29,73.22
2026/02/02 11:14:04.532,5,0,1,81559,25,70.83
2026/02/02 11:14:04.532,6,0,1,81559,26,73.59
2026/02/02 11:14:04.533,7,0,1,81559,23,71.03
2026/02/02 11:14:05.793,0,0,1,81559,28,72.32
2026/02/02 11:14:05.794,1,0,1,81559,29,73.45
2026/02/02 11:14:05.794,2,0,1,81559,26,74.04
2026/02/02 11:14:05.796,3,0,1,81559,26,71.66
2026/02/02 11:14:05.797,4,0,1,81559,28,73.15
2026/02/02 11:14:05.798,5,0,1,81559,25,70.84
2026/02/02 11:14:05.799,6,0,1,81559,26,73.61
2026/02/02 11:14:05.799,7,0,1,81559,23,71.02
2026/02/02 11:14:07.175,0,0,1,81559,28,72.32
2026/02/02 11:14:07.175,1,0,1,81559,29,73.44
2026/02/02 11:14:07.184,2,0,1,81559,26,74.07
2026/02/02 11:14:07.192,3,0,1,81559,26,71.50
2026/02/02 11:14:07.204,4,0,1,81559,28,73.15
2026/02/02 11:14:07.211,5,0,1,81559,25,70.83
2026/02/02 11:14:07.233,6,0,1,81559,26,73.59
2026/02/02 11:14:07.247,7,0,1,81559,23,70.98
2026/02/02 11:14:08.522,0,0,1,81559,28,72.27
2026/02/02 11:14:08.530,1,0,1,81559,29,73.39
2026/02/02 11:14:08.531,2,0,1,81559,26,74.06
2026/02/02 11:14:08.539,3,0,1,81559,25,71.50
2026/02/02 11:14:08.547,4,0,1,81559,28,73.15
2026/02/02 11:14:08.555,5,0,1,81559,25,70.79
2026/02/02 11:14:08.562,6,0,1,81559,26,73.61
2026/02/02 11:14:08.573,7,0,1,81559,23,71.04
2026/02/02 11:14:09.823,0,0,1,81559,28,72.29
2026/02/02 11:14:09.831,1,0,1,81559,29,73.44
2026/02/02 11:14:09.833,2,0,1,81559,26,74.04
2026/02/02 11:14:09.834,3,0,1,81559,25,71.48
2026/02/02 11:14:09.845,4,0,1,81559,28,73.08
2026/02/02 11:14:09.853,5,0,1,81559,25,70.78
2026/02/02 11:14:09.860,6,0,1,81559,26,73.59
2026/02/02 11:14:09.871,7,0,1,81559,23,70.98
2026/02/02 11:14:11.153,0,0,1,81559,28,72.24
2026/02/02 11:14:11.153,1,0,1,81559,29,73.43
2026/02/02 11:14:11.154,2,0,1,81559,26,74.00
2026/02/02 11:14:11.155,3,0,1,81559,25,71.45
2026/02/02 11:14:11.174,4,0,1,81559,28,73.11
2026/02/02 11:14:11.183,5,0,1,81559,25,70.79
2026/02/02 11:14:11.191,6,0,1,81559,25,73.57
2026/02/02 11:14:11.203,7,0,1,81559,23,70.96
2026/02/02 11:14:12.481,0,0,1,81559,28,72.25
2026/02/02 11:14:12.482,1,0,1,81559,29,73.40
2026/02/02 11:14:12.482,2,0,1,81559,26,74.02
2026/02/02 11:14:12.482,3,0,1,81559,25,71.46
2026/02/02 11:14:12.483,4,0,1,81559,28,73.11
2026/02/02 11:14:12.491,5,0,1,81559,25,70.79
2026/02/02 11:14:12.502,6,0,1,81559,25,73.54
2026/02/02 11:14:12.510,7,0,1,81559,23,70.96
2026/02/02 11:14:13.788,0,0,1,81559,28,72.26
2026/02/02 11:14:13.789,1,0,1,81559,29,73.39
2026/02/02 11:14:13.789,2,0,1,81559,26,74.00
2026/02/02 11:14:13.790,3,0,1,81559,25,71.46
2026/02/02 11:14:13.791,4,0,1,81559,28,73.11
2026/02/02 11:14:13.792,5,0,1,81559,25,70.75
2026/02/02 11:14:13.801,6,0,1,81559,25,73.54
2026/02/02 11:14:13.808,7,0,1,81559,23,70.97
2026/02/02 11:14:15.077,0,0,1,81559,27,72.24
2026/02/02 11:14:15.078,1,0,1,81559,29,73.42
2026/02/02 11:14:15.079,2,0,1,81559,26,73.99
2026/02/02 11:14:15.080,3,0,1,81559,25,71.48
2026/02/02 11:14:15.080,4,0,1,81559,28,73.07
2026/02/02 11:14:15.082,5,0,1,81559,25,70.76
2026/02/02 11:14:15.083,6,0,1,81559,25,73.53
2026/02/02 11:14:15.096,7,0,1,81559,23,70.94
2026/02/02 11:14:16.369,0,0,1,81559,27,72.20
2026/02/02 11:14:16.370,1,0,1,81559,29,73.35
2026/02/02 11:14:16.371,2,0,1,81559,26,73.96
2026/02/02 11:14:16.372,3,0,1,81559,25,71.52
2026/02/02 11:14:16.373,4,0,1,81559,28,73.09
2026/02/02 11:14:16.374,5,0,1,81559,25,70.74
2026/02/02 11:14:16.374,6,0,1,81559,25,73.46
2026/02/02 11:14:16.384,7,0,1,81559,23,70.94
2026/02/02 11:14:17.663,0,0,1,81559,27,72.19
2026/02/02 11:14:17.666,1,0,1,81559,29,73.42
2026/02/02 11:14:17.668,2,0,1,81559,26,73.93
2026/02/02 11:14:17.669,3,0,1,81559,25,71.60
2026/02/02 11:14:17.669,4,0,1,81559,28,73.06
2026/02/02 11:14:17.670,5,0,1,81559,25,70.75
2026/02/02 11:14:17.670,6,0,1,81559,25,73.49
2026/02/02 11:14:17.671,7,0,1,81559,23,70.96
2026/02/02 11:14:18.969,0,0,1,81559,27,72.21
2026/02/02 11:14:18.969,1,0,1,81559,29,73.36
2026/02/02 11:14:18.970,2,0,1,81559,26,73.99
2026/02/02 11:14:18.971,3,0,1,81559,25,71.50
2026/02/02 11:14:18.972,4,0,1,81559,28,73.03
2026/02/02 11:14:18.973,5,0,1,81559,25,70.87
2026/02/02 11:14:18.974,6,0,1,81559,25,73.48
2026/02/02 11:14:18.975,7,0,1,81559,23,70.94
2026/02/02 11:14:20.361,0,0,1,81559,27,72.18
2026/02/02 11:14:20.362,1,0,1,81559,29,73.33
2026/02/02 11:14:20.371,2,0,1,81559,26,73.97
2026/02/02 11:14:20.382,3,0,1,81559,25,71.38
2026/02/02 11:14:20.393,4,0,1,81559,28,73.02
2026/02/02 11:14:20.409,5,0,1,81559,25,70.96
2026/02/02 11:14:20.431,6,0,1,81559,25,73.47
2026/02/02 11:14:20.441,7,0,1,81559,23,70.93
2026/02/02 11:14:21.784,0,0,1,81559,27,72.19
2026/02/02 11:14:21.799,1,0,1,81559,29,73.35
2026/02/02 11:14:21.802,2,0,1,81559,26,73.97
2026/02/02 11:14:21.809,3,0,1,81559,25,71.30
2026/02/02 11:14:21.828,4,0,1,81559,28,73.01
2026/02/02 11:14:21.848,5,0,1,81559,25,70.98
2026/02/02 11:14:21.859,6,0,1,81559,25,73.47
2026/02/02 11:14:21.868,7,0,1,81559,23,70.91
2026/02/02 11:14:23.153,0,0,1,81559,27,72.15
2026/02/02 11:14:23.154,1,0,1,81559,29,73.35
2026/02/02 11:14:23.154,2,0,1,81559,26,73.97
2026/02/02 11:14:23.155,3,0,1,81559,25,71.31
2026/02/02 11:14:23.155,4,0,1,81559,28,72.99
2026/02/02 11:14:23.166,5,0,1,81559,25,71.00
2026/02/02 11:14:23.177,6,0,1,81559,25,73.45
2026/02/02 11:14:23.187,7,0,1,81559,23,70.92
2026/02/02 11:14:24.472,0,0,1,81559,27,72.15
2026/02/02 11:14:24.473,1,0,1,81559,29,73.36
2026/02/02 11:14:24.473,2,0,1,81559,26,73.96
2026/02/02 11:14:24.474,3,0,1,81559,25,71.38
2026/02/02 11:14:24.474,4,0,1,81559,28,72.98
2026/02/02 11:14:24.476,5,0,1,81559,25,70.94
2026/02/02 11:14:24.490,6,0,1,81559,25,73.45
2026/02/02 11:14:24.500,7,0,1,81559,23,70.92
2026/02/02 11:14:25.750,0,0,1,81559,27,72.16
2026/02/02 11:14:25.751,1,0,1,81559,29,73.34
2026/02/02 11:14:25.752,2,0,1,81559,26,73.94
2026/02/02 11:14:25.754,3,0,1,81559,25,71.42
2026/02/02 11:14:25.755,4,0,1,81559,28,72.97
2026/02/02 11:14:25.755,5,0,1,81559,25,70.96
2026/02/02 11:14:25.756,6,0,1,81559,25,73.40
2026/02/02 11:14:25.767,7,0,1,81559,23,70.94
2026/02/02 11:14:27.043,0,0,1,81559,27,72.12
2026/02/02 11:14:27.044,1,0,1,81559,29,73.35
2026/02/02 11:14:27.044,2,0,1,81559,26,73.94
2026/02/02 11:14:27.044,3,0,1,81559,25,71.40
2026/02/02 11:14:27.045,4,0,1,81559,28,72.99
2026/02/02 11:14:27.045,5,0,1,81559,25,70.93
2026/02/02 11:14:27.048,6,0,1,81559,25,73.46
2026/02/02 11:14:27.048,7,0,1,81559,23,70.91
2026/02/02 11:14:28.332,0,0,1,81559,27,72.12
2026/02/02 11:14:28.335,1,0,1,81559,29,73.36
2026/02/02 11:14:28.341,2,0,1,81559,26,73.94
2026/02/02 11:14:28.345,3,0,1,81559,25,71.45
2026/02/02 11:14:28.346,4,0,1,81559,28,72.96
2026/02/02 11:14:28.347,5,0,1,81559,25,70.97
2026/02/02 11:14:28.347,6,0,1,81559,25,73.40
2026/02/02 11:14:28.347,7,0,1,81559,23,70.93
2026/02/02 11:14:29.589,0,0,1,81559,27,72.15
2026/02/02 11:14:29.593,1,0,1,81559,29,73.30
2026/02/02 11:14:29.597,2,0,1,81559,26,73.93
2026/02/02 11:14:29.600,3,0,1,81559,25,71.48
2026/02/02 11:14:29.600,4,0,1,81559,28,72.97
2026/02/02 11:14:29.601,5,0,1,81559,25,70.91
2026/02/02 11:14:29.601,6,0,1,81559,25,73.42
2026/02/02 11:14:29.602,7,0,1,81559,23,70.89
2026/02/02 11:14:31.004,0,0,1,81559,27,72.11
2026/02/02 11:14:31.013,1,0,1,81559,29,73.33
2026/02/02 11:14:31.031,2,0,1,81559,26,73.96
2026/02/02 11:14:31.045,3,0,1,81559,25,71.38
2026/02/02 11:14:31.048,4,0,1,81559,28,72.95
2026/02/02 11:14:31.052,5,0,1,81559,25,70.95
2026/02/02 11:14:31.064,6,0,1,81559,25,73.42
2026/02/02 11:14:31.072,7,0,1,81559,23,70.89
2026/02/02 11:14:32.361,0,0,1,81559,27,72.10
2026/02/02 11:14:32.367,1,0,1,81559,29,73.33
2026/02/02 11:14:32.385,2,0,1,81559,26,73.91
2026/02/02 11:14:32.390,3,0,1,81559,25,71.29
2026/02/02 11:14:32.409,4,0,1,81559,28,72.95
2026/02/02 11:14:32.421,5,0,1,81559,25,70.92
2026/02/02 11:14:32.430,6,0,1,81559,25,73.43
2026/02/02 11:14:32.439,7,0,1,81559,23,70.91
2026/02/02 11:14:33.672,0,0,1,81559,27,72.11
2026/02/02 11:14:33.673,1,0,1,81559,29,73.32
2026/02/02 11:14:33.673,2,0,1,81559,26,73.90
2026/02/02 11:14:33.686,3,0,1,81559,25,71.35
2026/02/02 11:14:33.696,4,0,1,81559,28,72.95
2026/02/02 11:14:33.704,5,0,1,81559,25,70.87
2026/02/02 11:14:33.711,6,0,1,81559,25,73.39
2026/02/02 11:14:33.729,7,0,1,81559,23,70.90
2026/02/02 11:14:34.981,0,0,1,81559,27,72.08
2026/02/02 11:14:34.981,1,0,1,81559,29,73.32
2026/02/02 11:14:34.982,2,0,1,81559,26,73.91
2026/02/02 11:14:34.982,3,0,1,81559,25,71.42
2026/02/02 11:14:34.983,4,0,1,81559,28,72.93
2026/02/02 11:14:34.992,5,0,1,81559,25,70.91
2026/02/02 11:14:35.001,6,0,1,81559,25,73.38
2026/02/02 11:14:35.008,7,0,1,81559,23,70.88
2026/02/02 11:14:36.308,0,0,1,81559,27,72.06
2026/02/02 11:14:36.308,1,0,1,81559,29,73.33
2026/02/02 11:14:36.313,2,0,1,81559,26,73.89
2026/02/02 11:14:36.313,3,0,1,81559,25,71.41
2026/02/02 11:14:36.315,4,0,1,81559,28,72.90
2026/02/02 11:14:36.319,5,0,1,81559,25,70.93
2026/02/02 11:14:36.329,6,0,1,81559,25,73.42
2026/02/02 11:14:36.338,7,0,1,81559,23,70.85
2026/02/02 11:14:37.605,0,0,1,81559,27,72.08
2026/02/02 11:14:37.606,1,0,1,81559,29,73.31
2026/02/02 11:14:37.606,2,0,1,81559,26,73.90
2026/02/02 11:14:37.607,3,0,1,81559,25,71.45
2026/02/02 11:14:37.607,4,0,1,81559,27,72.93
2026/02/02 11:14:37.616,5,0,1,81559,25,70.90
2026/02/02 11:14:37.630,6,0,1,81559,25,73.38
2026/02/02 11:14:37.634,7,0,1,81559,23,70.92
2026/02/02 11:14:38.913,0,0,1,81559,27,72.05
2026/02/02 11:14:38.916,1,0,1,81559,29,73.32
2026/02/02 11:14:38.920,2,0,1,81559,26,73.93
2026/02/02 11:14:38.924,3,0,1,81559,25,71.46
2026/02/02 11:14:38.925,4,0,1,81559,27,72.91
2026/02/02 11:14:38.926,5,0,1,81559,25,70.93
2026/02/02 11:14:38.926,6,0,1,81559,25,73.39
2026/02/02 11:14:38.927,7,0,1,81559,23,70.92
2026/02/02 11:14:40.192,0,0,1,81559,27,72.03
2026/02/02 11:14:40.196,1,0,1,81559,29,73.32
2026/02/02 11:14:40.198,2,0,1,81559,26,73.94
2026/02/02 11:14:40.199,3,0,1,81559,25,71.46
2026/02/02 11:14:40.200,4,0,1,81559,27,72.89
2026/02/02 11:14:40.200,5,0,1,81559,25,70.87
2026/02/02 11:14:40.200,6,0,1,81559,25,73.35
2026/02/02 11:14:40.201,7,0,1,81559,23,70.87
2026/02/02 11:14:41.460,0,0,1,81559,27,72.08
2026/02/02 11:14:41.460,1,0,1,81559,29,73.28
2026/02/02 11:14:41.461,2,0,1,81559,26,73.91
2026/02/02 11:14:41.461,3,0,1,81559,25,71.32
2026/02/02 11:14:41.462,4,0,1,81559,27,72.88
2026/02/02 11:14:41.462,5,0,1,81559,25,70.94
2026/02/02 11:14:41.463,6,0,1,81559,25,73.35
2026/02/02 11:14:41.463,7,0,1,81559,23,70.88
2026/02/02 11:14:42.859,0,0,1,81559,27,72.04
2026/02/02 11:14:42.869,1,0,1,81559,29,73.32
2026/02/02 11:14:42.881,2,0,1,81559,26,73.88
2026/02/02 11:14:42.902,3,0,1,81559,25,71.45
2026/02/02 11:14:42.913,4,0,1,81559,27,72.90
2026/02/02 11:14:42.934,5,0,1,81559,25,70.92
2026/02/02 11:14:42.947,6,0,1,81559,25,73.37
2026/02/02 11:14:42.951,7,0,1,81559,23,70.87
2026/02/02 11:14:44.292,0,0,1,81559,27,72.05
2026/02/02 11:14:44.294,1,0,1,81559,29,73.31
2026/02/02 11:14:44.295,2,0,1,81559,26,73.93
2026/02/02 11:14:44.319,3,0,1,81559,25,71.41
2026/02/02 11:14:44.326,4,0,1,81559,27,72.90
2026/02/02 11:14:44.345,5,0,1,81559,25,70.88
2026/02/02 11:14:44.356,6,0,1,81559,25,73.36
2026/02/02 11:14:44.367,7,0,1,81559,23,70.91
2026/02/02 11:14:45.659,0,0,1,81559,27,72.05
2026/02/02 11:14:45.660,1,0,1,81559,29,73.30
2026/02/02 11:14:45.660,2,0,1,81559,26,74.57
2026/02/02 11:14:45.661,3,0,1,81559,25,71.41
2026/02/02 11:14:45.674,4,0,1,81559,27,72.88
2026/02/02 11:14:45.681,5,0,1,81559,25,70.91
2026/02/02 11:14:45.692,6,0,1,81559,25,73.37
2026/02/02 11:14:45.706,7,0,1,81559,23,70.87
2026/02/02 11:14:46.982,0,0,1,81559,27,72.08
2026/02/02 11:14:46.982,1,0,1,81559,29,73.29
