timestamp,gpu_id,utilization_gpu,memory_used,memory_total,temperature,power_draw,process_info
2026/02/02 13:44:10.254,6,0,1,81559,25,73.20,
2026/02/02 13:44:10.260,7,0,1,81559,23,70.97,
2026/02/02 13:44:11.673,0,0,1,81559,27,72.06,
2026/02/02 13:44:11.673,1,0,1,81559,29,73.41,
2026/02/02 13:44:11.674,2,0,1,81559,26,73.93,
2026/02/02 13:44:11.675,3,0,1,81559,25,71.38,
2026/02/02 13:44:11.675,4,0,1,81559,28,72.92,
2026/02/02 13:44:11.676,5,0,1,81559,25,70.66,
2026/02/02 13:44:11.676,6,0,1,81559,25,73.23,
2026/02/02 13:44:11.687,7,0,1,81559,23,70.92,
2026/02/02 13:44:13.067,0,0,1,81559,27,72.03,
2026/02/02 13:44:13.068,1,0,1,81559,29,73.40,
2026/02/02 13:44:13.068,2,0,1,81559,26,73.93,
2026/02/02 13:44:13.069,3,0,1,81559,25,71.29,
2026/02/02 13:44:13.069,4,0,1,81559,28,72.97,
2026/02/02 13:44:13.069,5,0,1,81559,25,70.63,
2026/02/02 13:44:13.070,6,0,1,81559,25,73.20,
2026/02/02 13:44:13.071,7,0,1,81559,23,70.90,
2026/02/02 13:44:14.599,0,0,1,81559,27,72.04,
2026/02/02 13:44:14.600,1,0,1,81559,29,73.41,
2026/02/02 13:44:14.611,2,0,1,81559,26,73.93,
2026/02/02 13:44:14.623,3,0,1,81559,25,71.57,
2026/02/02 13:44:14.632,4,0,1,81559,28,72.92,
2026/02/02 13:44:14.654,5,0,1,81559,25,70.63,
2026/02/02 13:44:14.678,6,0,1,81559,25,73.16,
2026/02/02 13:44:14.702,7,0,1,81559,23,70.93,
2026/02/02 13:44:16.282,0,0,1,81559,27,72.00,
2026/02/02 13:44:16.282,1,0,1,81559,29,73.38,
2026/02/02 13:44:16.283,2,0,1,81559,26,73.93,
2026/02/02 13:44:16.283,3,0,1,81559,25,71.60,
2026/02/02 13:44:16.284,4,0,1,81559,28,72.93,
2026/02/02 13:44:16.299,5,0,1,81559,25,70.65,
2026/02/02 13:44:16.318,6,0,1,81559,25,73.16,
2026/02/02 13:44:16.328,7,0,1,81559,23,70.90,
2026/02/02 13:44:17.739,0,0,1,81559,27,72.01,
2026/02/02 13:44:17.740,1,0,1,81559,29,73.42,
2026/02/02 13:44:17.740,2,0,1,81559,26,73.90,
2026/02/02 13:44:17.741,3,0,1,81559,25,71.50,
2026/02/02 13:44:17.741,4,0,1,81559,28,72.94,
2026/02/02 13:44:17.741,5,0,1,81559,25,70.61,
2026/02/02 13:44:17.742,6,0,1,81559,25,73.17,
2026/02/02 13:44:17.756,7,0,1,81559,23,70.91,
2026/02/02 13:44:19.171,0,0,1,81559,27,72.01,
2026/02/02 13:44:19.172,1,0,1,81559,29,73.37,
2026/02/02 13:44:19.172,2,0,1,81559,26,73.95,
2026/02/02 13:44:19.172,3,0,1,81559,25,71.36,
2026/02/02 13:44:19.173,4,0,1,81559,27,72.92,
2026/02/02 13:44:19.173,5,0,1,81559,25,70.63,
2026/02/02 13:44:19.174,6,0,1,81559,25,73.17,
2026/02/02 13:44:19.174,7,0,1,81559,23,70.91,
2026/02/02 13:44:20.762,0,0,1,81559,27,71.99,
2026/02/02 13:44:20.767,1,0,1,81559,29,73.41,
2026/02/02 13:44:20.769,2,0,1,81559,26,73.93,
2026/02/02 13:44:20.770,3,0,1,81559,25,71.62,
2026/02/02 13:44:20.770,4,0,1,81559,27,72.91,
2026/02/02 13:44:20.771,5,0,1,81559,25,70.63,
2026/02/02 13:44:20.772,6,0,1,81559,25,73.17,
2026/02/02 13:44:20.783,7,0,1,81559,23,70.92,
2026/02/02 13:44:22.172,0,0,1,81559,27,71.99,
2026/02/02 13:44:22.172,1,0,1,81559,29,73.34,
2026/02/02 13:44:22.184,2,0,1,81559,26,73.90,
2026/02/02 13:44:22.187,3,0,1,81559,25,71.62,
2026/02/02 13:44:22.190,4,0,1,81559,27,72.93,
2026/02/02 13:44:22.202,5,0,1,81559,25,70.61,
2026/02/02 13:44:22.222,6,0,1,81559,25,73.18,
2026/02/02 13:44:22.231,7,0,1,81559,23,70.89,
2026/02/02 13:44:23.762,0,0,1,81559,27,71.99,
2026/02/02 13:44:23.762,1,0,1,81559,29,73.37,
2026/02/02 13:44:23.772,2,0,1,81559,26,73.90,
2026/02/02 13:44:23.774,3,0,1,81559,25,71.39,
2026/02/02 13:44:23.778,4,0,1,81559,27,72.93,
2026/02/02 13:44:23.782,5,0,1,81559,25,70.64,
2026/02/02 13:44:23.787,6,0,1,81559,25,73.17,
2026/02/02 13:44:23.788,7,0,1,81559,23,70.92,
2026/02/02 13:44:25.390,0,0,1,81559,27,71.97,
2026/02/02 13:44:25.390,1,0,1,81559,29,73.39,
2026/02/02 13:44:25.408,2,0,1,81559,26,73.89,
2026/02/02 13:44:25.416,3,0,1,81559,25,71.64,
2026/02/02 13:44:25.423,4,0,1,81559,27,72.88,
2026/02/02 13:44:25.429,5,0,1,81559,25,70.61,
2026/02/02 13:44:25.439,6,0,1,81559,25,73.18,
2026/02/02 13:44:25.465,7,0,1,81559,23,70.88,
2026/02/02 13:44:26.888,0,0,1,81559,27,71.94,
2026/02/02 13:44:26.889,1,0,1,81559,29,73.40,
2026/02/02 13:44:26.890,2,0,1,81559,26,73.90,
2026/02/02 13:44:26.890,3,0,1,81559,25,71.62,
2026/02/02 13:44:26.900,4,0,1,81559,27,72.93,
2026/02/02 13:44:26.908,5,0,1,81559,25,70.62,
2026/02/02 13:44:26.923,6,0,1,81559,25,73.15,
2026/02/02 13:44:26.934,7,0,1,81559,23,70.88,
2026/02/02 13:44:28.315,0,0,1,81559,27,71.98,
2026/02/02 13:44:28.315,1,0,1,81559,29,73.36,
2026/02/02 13:44:28.316,2,0,1,81559,26,73.91,
2026/02/02 13:44:28.316,3,0,1,81559,24,71.61,
2026/02/02 13:44:28.316,4,0,1,81559,27,72.93,
2026/02/02 13:44:28.317,5,0,1,81559,25,70.58,
2026/02/02 13:44:28.323,6,0,1,81559,25,73.15,
2026/02/02 13:44:28.334,7,0,1,81559,23,70.90,
2026/02/02 13:44:29.888,0,0,1,81559,27,72.00,
2026/02/02 13:44:29.889,1,0,1,81559,29,73.36,
2026/02/02 13:44:29.889,2,0,1,81559,26,73.90,
2026/02/02 13:44:29.890,3,0,1,81559,24,71.38,
2026/02/02 13:44:29.890,4,0,1,81559,27,72.87,
2026/02/02 13:44:29.891,5,0,1,81559,25,70.60,
2026/02/02 13:44:29.891,6,0,1,81559,25,73.18,
2026/02/02 13:44:29.892,7,0,1,81559,23,70.85,
2026/02/02 13:44:31.441,0,0,1,81559,27,71.95,
2026/02/02 13:44:31.441,1,0,1,81559,29,73.38,
2026/02/02 13:44:31.451,2,0,1,81559,26,73.89,
2026/02/02 13:44:31.462,3,0,1,81559,24,71.62,
2026/02/02 13:44:31.470,4,0,1,81559,27,72.89,
2026/02/02 13:44:31.479,5,0,1,81559,25,70.58,
2026/02/02 13:44:31.487,6,0,1,81559,25,73.17,
2026/02/02 13:44:31.494,7,0,1,81559,23,70.88,
2026/02/02 13:44:32.859,0,0,1,81559,27,71.97,
2026/02/02 13:44:32.860,1,0,1,81559,29,73.40,
2026/02/02 13:44:32.860,2,0,1,81559,26,73.91,
2026/02/02 13:44:32.861,3,0,1,81559,24,71.61,
2026/02/02 13:44:32.871,4,0,1,81559,27,72.87,
2026/02/02 13:44:32.879,5,0,1,81559,25,70.60,
2026/02/02 13:44:32.887,6,0,1,81559,25,73.17,
2026/02/02 13:44:32.894,7,0,1,81559,23,70.88,
2026/02/02 13:44:34.281,0,0,1,81559,27,71.96,
2026/02/02 13:44:34.282,1,0,1,81559,29,73.39,
2026/02/02 13:44:34.282,2,0,1,81559,26,73.93,
2026/02/02 13:44:34.283,3,0,1,81559,24,71.61,
2026/02/02 13:44:34.283,4,0,1,81559,27,72.91,
2026/02/02 13:44:34.284,5,0,1,81559,25,70.59,
2026/02/02 13:44:34.292,6,0,1,81559,25,73.18,
2026/02/02 13:44:34.299,7,0,1,81559,23,70.88,
2026/02/02 13:44:35.683,0,0,1,81559,27,72.00,
2026/02/02 13:44:35.683,1,0,1,81559,29,73.38,
2026/02/02 13:44:35.684,2,0,1,81559,26,73.83,
2026/02/02 13:44:35.684,3,0,1,81559,24,71.50,
2026/02/02 13:44:35.685,4,0,1,81559,27,72.87,
2026/02/02 13:44:35.686,5,0,1,81559,25,70.57,
2026/02/02 13:44:35.687,6,0,1,81559,25,73.15,
2026/02/02 13:44:35.687,7,0,1,81559,23,70.88,
2026/02/02 13:44:37.384,0,0,1,81559,27,71.98,
2026/02/02 13:44:37.396,1,0,1,81559,29,73.35,
2026/02/02 13:44:37.418,2,0,1,81559,26,73.89,
2026/02/02 13:44:37.430,3,0,1,81559,24,71.49,
2026/02/02 13:44:37.435,4,0,1,81559,27,72.92,
2026/02/02 13:44:37.462,5,0,1,81559,25,70.58,
2026/02/02 13:44:37.471,6,0,1,81559,25,73.13,
2026/02/02 13:44:37.472,7,0,1,81559,23,70.90,
2026/02/02 13:44:38.975,0,0,1,81559,27,71.92,
2026/02/02 13:44:38.975,1,0,1,81559,29,73.36,
2026/02/02 13:44:38.976,2,0,1,81559,26,73.91,
2026/02/02 13:44:38.976,3,0,1,81559,24,71.61,
2026/02/02 13:44:38.977,4,0,1,81559,27,72.90,
2026/02/02 13:44:38.995,5,0,1,81559,25,70.60,
2026/02/02 13:44:39.004,6,0,1,81559,25,73.13,
2026/02/02 13:44:39.012,7,0,1,81559,23,70.87,
2026/02/02 13:44:40.426,0,0,1,81559,27,71.93,
2026/02/02 13:44:40.428,1,0,1,81559,29,73.37,
2026/02/02 13:44:40.428,2,0,1,81559,26,73.89,
2026/02/02 13:44:40.429,3,0,1,81559,24,71.58,
2026/02/02 13:44:40.429,4,0,1,81559,27,72.89,
2026/02/02 13:44:40.429,5,0,1,81559,25,70.57,
2026/02/02 13:44:40.430,6,0,1,81559,25,73.11,
2026/02/02 13:44:40.430,7,0,1,81559,23,70.86,
2026/02/02 13:44:41.861,0,0,1,81559,27,71.93,
2026/02/02 13:44:41.862,1,0,1,81559,29,73.37,
2026/02/02 13:44:41.863,2,0,1,81559,26,73.89,
2026/02/02 13:44:41.863,3,0,1,81559,24,71.44,
2026/02/02 13:44:41.869,4,0,1,81559,27,72.88,
2026/02/02 13:44:41.869,5,0,1,81559,25,70.56,
2026/02/02 13:44:41.869,6,0,1,81559,25,73.12,
2026/02/02 13:44:41.870,7,0,1,81559,23,70.89,
2026/02/02 13:44:43.479,0,0,1,81559,27,71.96,
2026/02/02 13:44:43.484,1,0,1,81559,29,73.37,
2026/02/02 13:44:43.485,2,0,1,81559,26,73.91,
2026/02/02 13:44:43.487,3,0,1,81559,24,71.38,
2026/02/02 13:44:43.487,4,0,1,81559,27,72.86,
2026/02/02 13:44:43.487,5,0,1,81559,25,70.59,
2026/02/02 13:44:43.488,6,0,1,81559,25,73.12,
2026/02/02 13:44:43.488,7,0,1,81559,23,70.88,
2026/02/02 13:44:45.033,0,0,1,81559,27,71.95,
2026/02/02 13:44:45.034,1,0,1,81559,29,73.36,
2026/02/02 13:44:45.037,2,0,1,81559,26,73.90,
2026/02/02 13:44:45.039,3,0,1,81559,24,71.60,
2026/02/02 13:44:45.040,4,0,1,81559,27,72.90,
2026/02/02 13:44:45.052,5,0,1,81559,25,70.55,
2026/02/02 13:44:45.063,6,0,1,81559,25,73.14,
2026/02/02 13:44:45.074,7,0,1,81559,23,70.91,
2026/02/02 13:44:46.529,0,0,1,81559,27,71.91,
2026/02/02 13:44:46.530,1,0,1,81559,29,73.37,
2026/02/02 13:44:46.530,2,0,1,81559,26,73.89,
2026/02/02 13:44:46.531,3,0,1,81559,24,71.53,
2026/02/02 13:44:46.531,4,0,1,81559,27,72.86,
2026/02/02 13:44:46.532,5,0,1,81559,25,70.64,
2026/02/02 13:44:46.532,6,0,1,81559,25,73.11,
2026/02/02 13:44:46.553,7,0,1,81559,23,70.89,
2026/02/02 13:44:47.923,0,0,1,81559,27,71.96,
2026/02/02 13:44:47.923,1,0,1,81559,29,73.39,
2026/02/02 13:44:47.924,2,0,1,81559,26,73.89,
2026/02/02 13:44:47.924,3,0,1,81559,24,71.45,
2026/02/02 13:44:47.924,4,0,1,81559,27,72.86,
2026/02/02 13:44:47.925,5,0,1,81559,25,70.58,
2026/02/02 13:44:47.925,6,0,1,81559,24,73.11,
2026/02/02 13:44:47.926,7,0,1,81559,23,70.87,
2026/02/02 13:44:49.507,0,0,1,81559,27,71.94,
2026/02/02 13:44:49.507,1,0,1,81559,29,73.37,
2026/02/02 13:44:49.520,2,0,1,81559,26,73.88,
2026/02/02 13:44:49.531,3,0,1,81559,24,71.34,
2026/02/02 13:44:49.540,4,0,1,81559,27,72.86,
2026/02/02 13:44:49.548,5,0,1,81559,25,70.61,
2026/02/02 13:44:49.555,6,0,1,81559,24,73.15,
2026/02/02 13:44:49.566,7,0,1,81559,23,70.89,
2026/02/02 13:44:50.930,0,0,1,81559,27,71.93,
2026/02/02 13:44:50.930,1,0,1,81559,29,73.38,
2026/02/02 13:44:50.931,2,0,1,81559,26,73.91,
2026/02/02 13:44:50.950,3,0,1,81559,24,71.39,
2026/02/02 13:44:50.970,4,0,1,81559,27,72.86,
2026/02/02 13:44:50.980,5,0,1,81559,25,70.57,
2026/02/02 13:44:50.990,6,0,1,81559,24,73.14,
2026/02/02 13:44:50.997,7,0,1,81559,23,70.90,
2026/02/02 13:44:52.343,0,0,1,81559,27,71.93,
2026/02/02 13:44:52.344,1,0,1,81559,29,73.36,
2026/02/02 13:44:52.344,2,0,1,81559,26,73.88,
2026/02/02 13:44:52.347,3,0,1,81559,24,71.41,
2026/02/02 13:44:52.348,4,0,1,81559,27,72.88,
2026/02/02 13:44:52.358,5,0,1,81559,25,70.54,
2026/02/02 13:44:52.367,6,0,1,81559,24,73.09,
2026/02/02 13:44:52.373,7,0,1,81559,23,70.90,
2026/02/02 13:44:53.894,0,0,1,81559,27,71.94,
2026/02/02 13:44:53.894,1,0,1,81559,29,73.36,
2026/02/02 13:44:53.895,2,0,1,81559,26,73.89,
2026/02/02 13:44:53.895,3,0,1,81559,24,71.58,
2026/02/02 13:44:53.896,4,0,1,81559,27,72.83,
2026/02/02 13:44:53.896,5,0,1,81559,25,70.58,
2026/02/02 13:44:53.897,6,0,1,81559,24,73.11,
2026/02/02 13:44:53.907,7,0,1,81559,23,70.88,
2026/02/02 13:44:55.311,0,0,1,81559,27,71.93,
2026/02/02 13:44:55.312,1,0,1,81559,29,73.38,
2026/02/02 13:44:55.312,2,0,1,81559,26,73.88,
2026/02/02 13:44:55.313,3,0,1,81559,24,71.56,
2026/02/02 13:44:55.313,4,0,1,81559,27,72.82,
2026/02/02 13:44:55.313,5,0,1,81559,25,70.58,
2026/02/02 13:44:55.314,6,0,1,81559,24,73.14,
2026/02/02 13:44:55.314,7,0,1,81559,23,70.88,
2026/02/02 13:44:56.693,0,0,1,81559,27,71.92,
2026/02/02 13:44:56.693,1,0,1,81559,29,73.38,
2026/02/02 13:44:56.694,2,0,1,81559,26,73.86,
2026/02/02 13:44:56.694,3,0,1,81559,24,71.55,
2026/02/02 13:44:56.695,4,0,1,81559,27,72.85,
2026/02/02 13:44:56.695,5,0,1,81559,25,70.53,
2026/02/02 13:44:56.695,6,0,1,81559,24,73.13,
2026/02/02 13:44:56.696,7,0,1,81559,23,70.88,
2026/02/02 13:44:58.199,0,0,1,81559,27,71.92,
2026/02/02 13:44:58.199,1,0,1,81559,29,73.34,
2026/02/02 13:44:58.206,2,0,1,81559,26,73.90,
2026/02/02 13:44:58.218,3,0,1,81559,24,71.42,
2026/02/02 13:44:58.228,4,0,1,81559,27,72.85,
2026/02/02 13:44:58.237,5,0,1,81559,25,70.56,
2026/02/02 13:44:58.249,6,0,1,81559,24,73.10,
2026/02/02 13:44:58.259,7,0,1,81559,23,70.86,
2026/02/02 13:44:59.603,0,0,1,81559,27,71.92,
2026/02/02 13:44:59.604,1,0,1,81559,29,73.35,
2026/02/02 13:44:59.604,2,0,1,81559,26,73.85,
2026/02/02 13:44:59.605,3,0,1,81559,24,71.38,
2026/02/02 13:44:59.615,4,0,1,81559,27,72.87,
2026/02/02 13:44:59.626,5,0,1,81559,25,70.62,
2026/02/02 13:44:59.635,6,0,1,81559,24,73.15,
2026/02/02 13:44:59.653,7,0,1,81559,23,70.89,
2026/02/02 13:45:01.016,0,0,1,81559,27,71.92,
2026/02/02 13:45:01.018,1,0,1,81559,29,73.32,
2026/02/02 13:45:01.019,2,0,1,81559,26,73.89,
2026/02/02 13:45:01.019,3,0,1,81559,24,71.33,
2026/02/02 13:45:01.020,4,0,1,81559,27,72.84,
2026/02/02 13:45:01.020,5,0,1,81559,25,70.52,
2026/02/02 13:45:01.033,6,0,1,81559,24,73.14,
2026/02/02 13:45:01.043,7,0,1,81559,23,70.88,
2026/02/02 13:45:02.418,0,0,1,81559,27,71.93,
2026/02/02 13:45:02.419,1,0,1,81559,29,73.32,
2026/02/02 13:45:02.419,2,0,1,81559,26,73.86,
2026/02/02 13:45:02.420,3,0,1,81559,24,71.32,
2026/02/02 13:45:02.420,4,0,1,81559,27,72.83,
2026/02/02 13:45:02.421,5,0,1,81559,25,70.60,
2026/02/02 13:45:02.421,6,0,1,81559,24,73.12,
2026/02/02 13:45:02.434,7,0,1,81559,23,70.87,
