timestamp,gpu_id,utilization_gpu,memory_used,memory_total,temperature,power_draw
2026/02/02 11:17:07.726,4,0,1,81559,27,72.74
2026/02/02 11:17:07.734,5,0,1,81559,25,70.73
2026/02/02 11:17:07.741,6,0,1,81559,24,73.24
2026/02/02 11:17:07.752,7,0,1,81559,22,70.83
2026/02/02 11:17:09.026,0,0,1,81559,26,71.82
2026/02/02 11:17:09.026,1,0,1,81559,28,73.20
2026/02/02 11:17:09.027,2,0,1,81559,25,74.51
2026/02/02 11:17:09.027,3,0,1,81559,24,71.03
2026/02/02 11:17:09.035,4,0,1,81559,27,72.76
2026/02/02 11:17:09.047,5,0,1,81559,25,70.79
2026/02/02 11:17:09.058,6,0,1,81559,24,73.21
2026/02/02 11:17:09.069,7,0,1,81559,22,70.86
2026/02/02 11:17:10.345,0,0,1,81559,26,71.85
2026/02/02 11:17:10.345,1,0,1,81559,28,73.20
2026/02/02 11:17:10.346,2,0,1,81559,25,74.48
2026/02/02 11:17:10.346,3,0,1,81559,24,71.07
2026/02/02 11:17:10.347,4,0,1,81559,27,72.73
2026/02/02 11:17:10.347,5,0,1,81559,24,70.84
2026/02/02 11:17:10.358,6,0,1,81559,24,73.22
2026/02/02 11:17:10.365,7,0,1,81559,22,70.82
2026/02/02 11:17:11.646,0,0,1,81559,26,71.85
2026/02/02 11:17:11.647,1,0,1,81559,28,73.18
2026/02/02 11:17:11.648,2,0,1,81559,25,74.52
2026/02/02 11:17:11.648,3,0,1,81559,24,71.19
2026/02/02 11:17:11.648,4,0,1,81559,27,72.72
2026/02/02 11:17:11.650,5,0,1,81559,25,70.83
2026/02/02 11:17:11.651,6,0,1,81559,24,73.19
2026/02/02 11:17:11.662,7,0,1,81559,22,70.82
2026/02/02 11:17:12.936,0,0,1,81559,26,71.87
2026/02/02 11:17:12.936,1,0,1,81559,28,73.17
2026/02/02 11:17:12.937,2,0,1,81559,25,74.54
2026/02/02 11:17:12.937,3,0,1,81559,24,71.29
2026/02/02 11:17:12.938,4,0,1,81559,27,72.72
2026/02/02 11:17:12.938,5,0,1,81559,25,70.79
2026/02/02 11:17:12.938,6,0,1,81559,24,73.18
2026/02/02 11:17:12.940,7,0,1,81559,22,70.81
2026/02/02 11:17:14.213,0,0,1,81559,26,71.84
2026/02/02 11:17:14.214,1,0,1,81559,28,73.21
2026/02/02 11:17:14.214,2,0,1,81559,25,74.52
2026/02/02 11:17:14.214,3,0,1,81559,24,71.22
2026/02/02 11:17:14.215,4,0,1,81559,27,72.76
2026/02/02 11:17:14.217,5,0,1,81559,24,70.75
2026/02/02 11:17:14.217,6,0,1,81559,24,73.18
2026/02/02 11:17:14.219,7,0,1,81559,22,70.83
2026/02/02 11:17:15.564,0,0,1,81559,26,71.83
2026/02/02 11:17:15.582,1,0,1,81559,28,73.16
2026/02/02 11:17:15.592,2,0,1,81559,25,74.53
2026/02/02 11:17:15.602,3,0,1,81559,24,71.21
2026/02/02 11:17:15.613,4,0,1,81559,27,72.74
2026/02/02 11:17:15.627,5,0,1,81559,25,70.81
2026/02/02 11:17:15.635,6,0,1,81559,24,73.19
2026/02/02 11:17:15.642,7,0,1,81559,22,70.84
2026/02/02 11:17:16.889,0,0,1,81559,26,71.83
2026/02/02 11:17:16.890,1,0,1,81559,28,73.18
2026/02/02 11:17:16.890,2,0,1,81559,25,74.51
2026/02/02 11:17:16.901,3,0,1,81559,24,71.16
2026/02/02 11:17:16.911,4,0,1,81559,27,72.75
2026/02/02 11:17:16.925,5,0,1,81559,24,70.84
2026/02/02 11:17:16.935,6,0,1,81559,24,73.21
2026/02/02 11:17:16.945,7,0,1,81559,22,70.82
2026/02/02 11:17:18.225,0,0,1,81559,26,71.83
2026/02/02 11:17:18.227,1,0,1,81559,28,73.16
2026/02/02 11:17:18.227,2,0,1,81559,25,74.51
2026/02/02 11:17:18.230,3,0,1,81559,24,71.03
2026/02/02 11:17:18.230,4,0,1,81559,27,72.72
2026/02/02 11:17:18.248,5,0,1,81559,24,70.80
2026/02/02 11:17:18.259,6,0,1,81559,24,73.17
2026/02/02 11:17:18.269,7,0,1,81559,22,70.81
2026/02/02 11:17:19.606,0,0,1,81559,26,71.82
2026/02/02 11:17:19.607,1,0,1,81559,28,73.17
2026/02/02 11:17:19.607,2,0,1,81559,25,74.52
2026/02/02 11:17:19.627,3,0,1,81559,24,71.04
2026/02/02 11:17:19.638,4,0,1,81559,27,72.72
2026/02/02 11:17:19.647,5,0,1,81559,24,70.80
2026/02/02 11:17:19.649,6,0,1,81559,24,73.20
2026/02/02 11:17:19.657,7,0,1,81559,22,70.80
2026/02/02 11:17:20.946,0,0,1,81559,26,71.87
2026/02/02 11:17:20.951,1,0,1,81559,28,73.17
2026/02/02 11:17:20.952,2,0,1,81559,25,74.52
2026/02/02 11:17:20.962,3,0,1,81559,24,71.19
2026/02/02 11:17:20.965,4,0,1,81559,27,72.71
2026/02/02 11:17:20.970,5,0,1,81559,24,70.69
2026/02/02 11:17:20.980,6,0,1,81559,24,73.17
2026/02/02 11:17:20.981,7,0,1,81559,22,70.79
