timestamp,gpu_id,utilization_gpu,memory_used,memory_total,temperature,power_draw,process_info
2026/02/02 12:00:44.960,0,0,1,81559,26,71.51,
2026/02/02 12:00:44.961,1,0,1,81559,28,73.02,
2026/02/02 12:00:44.961,2,0,1,81559,25,73.72,
2026/02/02 12:00:44.962,3,0,1,81559,24,71.21,
2026/02/02 12:00:44.962,4,0,1,81559,27,72.71,
2026/02/02 12:00:44.962,5,0,1,81559,24,70.46,
2026/02/02 12:00:44.963,6,0,1,81559,24,72.96,
2026/02/02 12:00:44.973,7,0,1,81559,22,70.78,
2026/02/02 12:00:46.354,0,0,1,81559,26,71.52,
2026/02/02 12:00:46.354,1,0,1,81559,28,73.00,
2026/02/02 12:00:46.355,2,0,1,81559,25,73.69,
2026/02/02 12:00:46.355,3,0,1,81559,24,71.09,
2026/02/02 12:00:46.359,4,0,1,81559,27,72.71,
2026/02/02 12:00:46.359,5,0,1,81559,24,70.51,
2026/02/02 12:00:46.360,6,0,1,81559,24,72.97,
2026/02/02 12:00:46.360,7,0,1,81559,22,70.80,
2026/02/02 12:00:47.918,0,0,1,81559,26,71.52,
2026/02/02 12:00:47.918,1,0,1,81559,28,73.03,
2026/02/02 12:00:47.937,2,0,1,81559,25,73.71,
2026/02/02 12:00:47.946,3,0,1,81559,24,71.16,
2026/02/02 12:00:47.966,4,0,1,81559,27,72.67,
2026/02/02 12:00:47.974,5,0,1,81559,24,70.49,
2026/02/02 12:00:47.991,6,0,1,81559,24,72.97,
2026/02/02 12:00:48.009,7,0,1,81559,22,70.82,
2026/02/02 12:00:49.513,0,0,1,81559,26,71.53,
2026/02/02 12:00:49.513,1,0,1,81559,28,73.01,
2026/02/02 12:00:49.514,2,0,1,81559,25,73.71,
2026/02/02 12:00:49.514,3,0,1,81559,24,70.99,
2026/02/02 12:00:49.524,4,0,1,81559,27,72.70,
2026/02/02 12:00:49.532,5,0,1,81559,24,70.50,
2026/02/02 12:00:49.542,6,0,1,81559,24,72.93,
2026/02/02 12:00:49.556,7,0,1,81559,22,70.75,
2026/02/02 12:00:51.040,0,0,1,81559,26,71.51,
2026/02/02 12:00:51.046,1,0,1,81559,28,73.01,
2026/02/02 12:00:51.054,2,0,1,81559,25,73.70,
2026/02/02 12:00:51.056,3,0,1,81559,24,70.96,
2026/02/02 12:00:51.057,4,0,1,81559,27,72.65,
2026/02/02 12:00:51.058,5,0,1,81559,24,70.40,
2026/02/02 12:00:51.058,6,0,1,81559,24,72.95,
2026/02/02 12:00:51.065,7,0,1,81559,22,70.81,
2026/02/02 12:00:52.453,0,0,1,81559,26,71.51,
2026/02/02 12:00:52.453,1,0,1,81559,28,73.02,
2026/02/02 12:00:52.454,2,0,1,81559,25,73.73,
2026/02/02 12:00:52.454,3,0,1,81559,24,70.99,
2026/02/02 12:00:52.455,4,0,1,81559,27,72.71,
2026/02/02 12:00:52.457,5,0,1,81559,24,70.50,
2026/02/02 12:00:52.458,6,0,1,81559,24,72.91,
2026/02/02 12:00:52.458,7,0,1,81559,22,70.78,
2026/02/02 12:00:53.995,0,0,1,81559,26,71.52,
2026/02/02 12:00:53.996,1,0,1,81559,28,73.01,
2026/02/02 12:00:54.007,2,0,1,81559,25,73.70,
2026/02/02 12:00:54.017,3,0,1,81559,24,71.05,
2026/02/02 12:00:54.046,4,0,1,81559,27,72.70,
2026/02/02 12:00:54.065,5,0,1,81559,24,70.48,
2026/02/02 12:00:54.095,6,0,1,81559,24,72.94,
2026/02/02 12:00:54.111,7,0,1,81559,22,70.78,
2026/02/02 12:00:55.614,0,0,1,81559,26,71.51,
2026/02/02 12:00:55.614,1,0,1,81559,28,73.04,
2026/02/02 12:00:55.615,2,0,1,81559,25,73.70,
2026/02/02 12:00:55.615,3,0,1,81559,24,71.14,
2026/02/02 12:00:55.616,4,0,1,81559,27,72.68,
2026/02/02 12:00:55.629,5,0,1,81559,24,70.51,
2026/02/02 12:00:55.639,6,0,1,81559,24,72.96,
2026/02/02 12:00:55.647,7,0,1,81559,22,70.75,
2026/02/02 12:00:57.204,0,0,1,81559,26,71.50,
2026/02/02 12:00:57.213,1,0,1,81559,28,73.02,
2026/02/02 12:00:57.217,2,0,1,81559,25,73.71,
2026/02/02 12:00:57.221,3,0,1,81559,24,71.18,
2026/02/02 12:00:57.225,4,0,1,81559,27,72.70,
2026/02/02 12:00:57.226,5,0,1,81559,24,70.47,
2026/02/02 12:00:57.226,6,0,1,81559,24,72.92,
2026/02/02 12:00:57.236,7,0,1,81559,22,70.80,
2026/02/02 12:00:58.659,0,0,1,81559,26,71.53,
2026/02/02 12:00:58.659,1,0,1,81559,28,73.02,
2026/02/02 12:00:58.660,2,0,1,81559,25,73.71,
2026/02/02 12:00:58.660,3,0,1,81559,24,71.22,
2026/02/02 12:00:58.666,4,0,1,81559,27,72.68,
2026/02/02 12:00:58.667,5,0,1,81559,24,70.43,
2026/02/02 12:00:58.667,6,0,1,81559,24,72.97,
2026/02/02 12:00:58.669,7,0,1,81559,22,70.80,
2026/02/02 12:01:00.168,0,0,1,81559,26,71.52,
2026/02/02 12:01:00.169,1,0,1,81559,28,72.99,
2026/02/02 12:01:00.175,2,0,1,81559,25,73.75,
2026/02/02 12:01:00.197,3,0,1,81559,24,71.09,
2026/02/02 12:01:00.207,4,0,1,81559,27,72.71,
2026/02/02 12:01:00.227,5,0,1,81559,24,70.52,
2026/02/02 12:01:00.238,6,0,1,81559,24,72.93,
2026/02/02 12:01:00.249,7,0,1,81559,22,70.81,
2026/02/02 12:01:01.612,0,0,1,81559,26,71.53,
2026/02/02 12:01:01.612,1,0,1,81559,28,73.03,
2026/02/02 12:01:01.613,2,0,1,81559,25,73.73,
2026/02/02 12:01:01.613,3,0,1,81559,24,71.07,
2026/02/02 12:01:01.624,4,0,1,81559,27,72.69,
2026/02/02 12:01:01.635,5,0,1,81559,24,70.47,
2026/02/02 12:01:01.645,6,0,1,81559,24,72.96,
2026/02/02 12:01:01.657,7,0,1,81559,22,70.82,
2026/02/02 12:01:03.058,0,0,1,81559,26,71.55,
2026/02/02 12:01:03.058,1,0,1,81559,28,73.02,
2026/02/02 12:01:03.059,2,0,1,81559,25,73.75,
2026/02/02 12:01:03.059,3,0,1,81559,24,71.06,
2026/02/02 12:01:03.060,4,0,1,81559,27,72.70,
2026/02/02 12:01:03.060,5,0,1,81559,24,70.37,
2026/02/02 12:01:03.070,6,0,1,81559,24,72.94,
2026/02/02 12:01:03.079,7,0,1,81559,22,70.82,
2026/02/02 12:01:04.617,0,0,1,81559,26,71.49,
2026/02/02 12:01:04.617,1,0,1,81559,28,73.04,
2026/02/02 12:01:04.618,2,0,1,81559,25,73.72,
2026/02/02 12:01:04.629,3,0,1,81559,24,70.97,
2026/02/02 12:01:04.631,4,0,1,81559,27,72.71,
2026/02/02 12:01:04.635,5,0,1,81559,24,70.49,
2026/02/02 12:01:04.646,6,0,1,81559,24,72.95,
2026/02/02 12:01:04.651,7,0,1,81559,22,70.82,
2026/02/02 12:01:06.211,0,0,1,81559,26,71.52,
2026/02/02 12:01:06.211,1,0,1,81559,28,73.04,
2026/02/02 12:01:06.219,2,0,1,81559,25,73.72,
2026/02/02 12:01:06.227,3,0,1,81559,24,71.03,
2026/02/02 12:01:06.237,4,0,1,81559,27,72.71,
2026/02/02 12:01:06.244,5,0,1,81559,24,70.49,
2026/02/02 12:01:06.255,6,0,1,81559,24,72.93,
2026/02/02 12:01:06.265,7,0,1,81559,22,70.81,
2026/02/02 12:01:07.649,0,0,1,81559,26,71.54,
2026/02/02 12:01:07.652,1,0,1,81559,28,73.01,
2026/02/02 12:01:07.652,2,0,1,81559,25,73.76,
2026/02/02 12:01:07.652,3,0,1,81559,24,71.01,
2026/02/02 12:01:07.665,4,0,1,81559,27,72.71,
2026/02/02 12:01:07.674,5,0,1,81559,24,70.49,
2026/02/02 12:01:07.690,6,0,1,81559,24,72.96,
2026/02/02 12:01:07.706,7,0,1,81559,22,70.79,
2026/02/02 12:01:09.133,0,0,1,81559,26,71.55,
2026/02/02 12:01:09.133,1,0,1,81559,28,73.04,
2026/02/02 12:01:09.134,2,0,1,81559,25,73.74,
2026/02/02 12:01:09.134,3,0,1,81559,24,70.98,
2026/02/02 12:01:09.134,4,0,1,81559,27,72.71,
2026/02/02 12:01:09.135,5,0,1,81559,24,70.45,
2026/02/02 12:01:09.142,6,0,1,81559,24,72.96,
2026/02/02 12:01:09.155,7,0,1,81559,22,70.81,
2026/02/02 12:01:10.932,0,0,1,81559,26,71.51,
2026/02/02 12:01:10.954,1,0,1,81559,28,73.01,
2026/02/02 12:01:10.972,2,0,1,81559,25,73.72,
2026/02/02 12:01:10.995,3,0,1,81559,24,71.09,
2026/02/02 12:01:11.009,4,0,1,81559,27,72.71,
2026/02/02 12:01:11.032,5,0,1,81559,24,70.50,
2026/02/02 12:01:11.043,6,0,1,81559,24,72.94,
2026/02/02 12:01:11.054,7,0,1,81559,22,70.79,
