timestamp,gpu_id,utilization_gpu,memory_used,memory_total,temperature,power_draw
2026/02/02 11:37:32.977,7,96,35454,81559,29,175.43
2026/02/02 11:37:34.249,0,72,37720,81559,37,328.26
2026/02/02 11:37:34.258,1,89,37220,81559,37,328.68
2026/02/02 11:37:34.266,2,82,37056,81559,37,331.35
2026/02/02 11:37:34.272,3,81,36182,81559,38,320.33
2026/02/02 11:37:34.277,4,76,37964,81559,39,317.19
2026/02/02 11:37:34.283,5,67,38894,81559,34,336.24
2026/02/02 11:37:34.288,6,88,38368,81559,38,335.71
2026/02/02 11:37:34.292,7,89,37034,81559,32,308.80
2026/02/02 11:37:35.544,0,88,39120,81559,35,348.23
2026/02/02 11:37:35.555,1,88,39400,81559,37,331.46
2026/02/02 11:37:35.562,2,80,39216,81559,37,337.99
2026/02/02 11:37:35.573,3,82,39382,81559,38,351.89
2026/02/02 11:37:35.578,4,79,41006,81559,43,387.76
2026/02/02 11:37:35.583,5,85,41274,81559,37,384.77
2026/02/02 11:37:35.593,6,76,41888,81559,42,415.57
2026/02/02 11:37:35.598,7,81,40494,81559,34,380.78
2026/02/02 11:37:36.823,0,100,40002,81559,32,199.66
2026/02/02 11:37:36.831,1,100,40220,81559,33,199.07
2026/02/02 11:37:36.835,2,100,39936,81559,30,207.50
2026/02/02 11:37:36.839,3,100,40502,81559,31,212.03
2026/02/02 11:37:36.843,4,100,42386,81559,34,224.34
2026/02/02 11:37:36.847,5,100,42534,81559,30,214.46
2026/02/02 11:37:36.850,6,100,42848,81559,32,233.47
2026/02/02 11:37:36.854,7,100,41994,81559,28,211.11
2026/02/02 11:37:38.056,0,100,40002,81559,32,121.54
2026/02/02 11:37:38.064,1,100,40220,81559,32,119.75
2026/02/02 11:37:38.071,2,100,39936,81559,30,121.74
2026/02/02 11:37:38.075,3,100,40502,81559,30,123.55
2026/02/02 11:37:38.079,4,100,42386,81559,33,120.13
2026/02/02 11:37:38.086,5,100,42534,81559,29,117.20
2026/02/02 11:37:38.091,6,100,42848,81559,31,122.42
2026/02/02 11:37:38.099,7,100,41994,81559,27,117.20
2026/02/02 11:37:39.312,0,100,40002,81559,32,121.38
2026/02/02 11:37:39.319,1,100,40220,81559,32,119.61
2026/02/02 11:37:39.323,2,100,39936,81559,29,121.51
2026/02/02 11:37:39.327,3,100,40502,81559,30,123.39
2026/02/02 11:37:39.331,4,100,42386,81559,33,119.92
2026/02/02 11:37:39.334,5,100,42534,81559,29,116.88
2026/02/02 11:37:39.338,6,100,42848,81559,30,122.22
2026/02/02 11:37:39.341,7,100,41994,81559,27,116.96
2026/02/02 11:37:40.529,0,100,40002,81559,31,121.30
2026/02/02 11:37:40.539,1,100,40220,81559,32,119.56
2026/02/02 11:37:40.545,2,100,39936,81559,29,121.45
2026/02/02 11:37:40.549,3,100,40502,81559,30,123.29
2026/02/02 11:37:40.552,4,100,42386,81559,33,119.79
2026/02/02 11:37:40.556,5,100,42534,81559,29,116.79
2026/02/02 11:37:40.559,6,100,42848,81559,30,122.12
2026/02/02 11:37:40.563,7,100,41994,81559,27,116.83
2026/02/02 11:37:41.788,0,100,40002,81559,31,121.18
2026/02/02 11:37:41.798,1,100,40220,81559,32,119.44
2026/02/02 11:37:41.804,2,100,39936,81559,29,121.33
2026/02/02 11:37:41.809,3,100,40502,81559,30,123.31
2026/02/02 11:37:41.812,4,100,42386,81559,33,119.79
2026/02/02 11:37:41.816,5,100,42534,81559,29,116.81
2026/02/02 11:37:41.819,6,100,42848,81559,30,122.04
2026/02/02 11:37:41.822,7,100,41994,81559,27,116.81
2026/02/02 11:37:43.016,0,100,40002,81559,31,121.09
2026/02/02 11:37:43.024,1,100,40220,81559,32,119.43
2026/02/02 11:37:43.028,2,100,39936,81559,29,121.23
2026/02/02 11:37:43.032,3,100,40502,81559,30,123.26
2026/02/02 11:37:43.036,4,100,42386,81559,33,119.69
2026/02/02 11:37:43.040,5,100,42534,81559,28,116.64
2026/02/02 11:37:43.044,6,100,42848,81559,30,122.03
2026/02/02 11:37:43.047,7,100,41994,81559,26,116.75
2026/02/02 11:37:44.224,0,100,40002,81559,31,121.09
2026/02/02 11:37:44.230,1,100,40220,81559,32,119.42
2026/02/02 11:37:44.235,2,100,39936,81559,29,121.23
2026/02/02 11:37:44.239,3,100,40502,81559,30,123.04
2026/02/02 11:37:44.243,4,100,42386,81559,32,119.67
2026/02/02 11:37:44.247,5,100,42534,81559,28,116.55
2026/02/02 11:37:44.250,6,100,42848,81559,30,121.93
2026/02/02 11:37:44.257,7,100,41994,81559,26,116.69
2026/02/02 11:37:45.446,0,100,40002,81559,31,121.04
2026/02/02 11:37:45.452,1,100,40220,81559,32,119.32
2026/02/02 11:37:45.457,2,100,39936,81559,29,121.21
2026/02/02 11:37:45.461,3,100,40502,81559,30,122.32
2026/02/02 11:37:45.464,4,100,42386,81559,32,119.63
2026/02/02 11:37:45.468,5,100,42534,81559,28,116.58
2026/02/02 11:37:45.472,6,100,42848,81559,30,121.88
2026/02/02 11:37:45.476,7,100,41994,81559,26,116.70
2026/02/02 11:37:46.692,0,100,40002,81559,31,121.00
2026/02/02 11:37:46.701,1,100,40220,81559,32,119.30
2026/02/02 11:37:46.705,2,100,39936,81559,29,121.17
2026/02/02 11:37:46.709,3,100,40502,81559,29,122.31
2026/02/02 11:37:46.712,4,100,42386,81559,32,119.52
2026/02/02 11:37:46.716,5,100,42534,81559,28,116.46
2026/02/02 11:37:46.719,6,100,42848,81559,30,121.86
2026/02/02 11:37:46.722,7,100,41994,81559,26,116.67
2026/02/02 11:37:47.913,0,100,40002,81559,31,120.98
2026/02/02 11:37:47.923,1,100,40220,81559,31,119.25
2026/02/02 11:37:47.929,2,100,39936,81559,29,121.09
2026/02/02 11:37:47.933,3,100,40502,81559,29,122.27
2026/02/02 11:37:47.937,4,100,42386,81559,32,119.51
2026/02/02 11:37:47.940,5,100,42534,81559,28,116.43
2026/02/02 11:37:47.944,6,100,42848,81559,30,121.82
2026/02/02 11:37:47.947,7,100,41994,81559,26,116.65
2026/02/02 11:37:49.140,0,100,40002,81559,31,120.93
2026/02/02 11:37:49.150,1,100,40220,81559,31,119.26
2026/02/02 11:37:49.157,2,100,39936,81559,29,121.09
2026/02/02 11:37:49.161,3,100,40502,81559,29,122.22
2026/02/02 11:37:49.164,4,100,42386,81559,32,119.42
2026/02/02 11:37:49.168,5,100,42534,81559,28,116.50
2026/02/02 11:37:49.171,6,100,42848,81559,30,121.74
2026/02/02 11:37:49.176,7,100,41994,81559,26,116.53
2026/02/02 11:37:50.373,0,100,40002,81559,31,120.88
2026/02/02 11:37:50.382,1,100,40220,81559,31,119.19
2026/02/02 11:37:50.389,2,100,39936,81559,29,120.99
2026/02/02 11:37:50.393,3,100,40502,81559,29,122.21
2026/02/02 11:37:50.396,4,100,42386,81559,32,119.40
2026/02/02 11:37:50.400,5,100,42534,81559,28,116.36
2026/02/02 11:37:50.403,6,100,42848,81559,29,121.75
2026/02/02 11:37:50.407,7,100,41994,81559,26,116.62
2026/02/02 11:37:51.598,0,100,40002,81559,31,120.86
2026/02/02 11:37:51.608,1,100,40220,81559,31,119.22
2026/02/02 11:37:51.616,2,100,39936,81559,29,121.01
2026/02/02 11:37:51.621,3,100,40502,81559,29,122.22
2026/02/02 11:37:51.632,4,100,42386,81559,32,119.41
2026/02/02 11:37:51.636,5,100,42534,81559,28,116.31
2026/02/02 11:37:51.650,6,100,42848,81559,29,121.65
2026/02/02 11:37:51.655,7,100,41994,81559,26,116.62
2026/02/02 11:37:52.867,0,100,40002,81559,31,120.80
2026/02/02 11:37:52.877,1,100,40220,81559,31,119.13
2026/02/02 11:37:52.883,2,100,39936,81559,29,120.96
2026/02/02 11:37:52.887,3,100,40502,81559,29,122.14
2026/02/02 11:37:52.891,4,100,42386,81559,32,119.33
2026/02/02 11:37:52.895,5,100,42534,81559,28,116.34
2026/02/02 11:37:52.898,6,100,42848,81559,29,121.68
2026/02/02 11:37:52.901,7,100,41994,81559,26,116.79
2026/02/02 11:37:54.095,0,100,40002,81559,31,120.79
2026/02/02 11:37:54.105,1,100,40220,81559,31,119.14
2026/02/02 11:37:54.111,2,100,39936,81559,28,120.94
2026/02/02 11:37:54.115,3,100,40502,81559,29,122.08
2026/02/02 11:37:54.118,4,100,42386,81559,32,119.28
2026/02/02 11:37:54.122,5,100,42534,81559,28,116.27
2026/02/02 11:37:54.125,6,100,42848,81559,29,121.64
2026/02/02 11:37:54.129,7,100,41994,81559,26,116.58
2026/02/02 11:37:55.328,0,100,40002,81559,31,120.73
2026/02/02 11:37:55.337,1,100,40220,81559,31,119.11
2026/02/02 11:37:55.343,2,100,39936,81559,28,120.96
2026/02/02 11:37:55.347,3,100,40502,81559,29,122.11
2026/02/02 11:37:55.351,4,100,42386,81559,32,119.27
2026/02/02 11:37:55.354,5,100,42534,81559,28,116.26
2026/02/02 11:37:55.357,6,100,42848,81559,29,121.60
2026/02/02 11:37:55.361,7,100,41994,81559,26,116.82
2026/02/02 11:37:56.554,0,100,40002,81559,30,120.74
2026/02/02 11:37:56.563,1,100,40220,81559,31,119.13
2026/02/02 11:37:56.570,2,100,39936,81559,28,120.95
2026/02/02 11:37:56.574,3,100,40502,81559,29,122.07
2026/02/02 11:37:56.578,4,100,42386,81559,32,119.19
2026/02/02 11:37:56.581,5,100,42534,81559,28,116.26
2026/02/02 11:37:56.585,6,100,42848,81559,29,121.60
2026/02/02 11:37:56.589,7,100,41994,81559,26,116.98
2026/02/02 11:37:57.877,0,100,40002,81559,30,120.66
2026/02/02 11:37:57.881,1,100,40220,81559,31,119.05
2026/02/02 11:37:57.889,2,100,39936,81559,28,120.89
2026/02/02 11:37:57.894,3,100,40502,81559,29,121.85
2026/02/02 11:37:57.906,4,100,42386,81559,32,119.21
2026/02/02 11:37:57.925,5,100,42534,81559,28,116.16
2026/02/02 11:37:57.936,6,100,42848,81559,29,121.54
2026/02/02 11:37:57.947,7,100,41994,81559,26,116.63
2026/02/02 11:37:59.130,0,100,40002,81559,30,120.65
2026/02/02 11:37:59.146,1,100,40220,81559,31,119.05
2026/02/02 11:37:59.151,2,100,39936,81559,28,120.88
2026/02/02 11:37:59.162,3,100,40502,81559,29,121.86
2026/02/02 11:37:59.171,4,100,42386,81559,32,119.16
2026/02/02 11:37:59.175,5,100,42534,81559,28,116.19
2026/02/02 11:37:59.179,6,100,42848,81559,29,121.51
2026/02/02 11:37:59.182,7,100,41994,81559,26,116.53
2026/02/02 11:38:00.375,0,100,40002,81559,30,120.60
2026/02/02 11:38:00.385,1,100,40220,81559,31,119.04
2026/02/02 11:38:00.391,2,100,39936,81559,28,120.85
2026/02/02 11:38:00.395,3,100,40502,81559,29,121.88
2026/02/02 11:38:00.399,4,100,42386,81559,32,119.15
2026/02/02 11:38:00.403,5,100,42534,81559,28,116.23
2026/02/02 11:38:00.406,6,100,42848,81559,29,121.47
2026/02/02 11:38:00.410,7,100,41994,81559,26,116.79
2026/02/02 11:38:01.599,0,100,40002,81559,30,120.58
2026/02/02 11:38:01.605,1,100,40220,81559,31,118.98
2026/02/02 11:38:01.610,2,100,39936,81559,28,120.80
2026/02/02 11:38:01.614,3,100,40502,81559,29,121.89
2026/02/02 11:38:01.617,4,100,42386,81559,31,119.10
2026/02/02 11:38:01.625,5,100,42534,81559,28,116.12
2026/02/02 11:38:01.628,6,100,42848,81559,29,121.48
2026/02/02 11:38:01.632,7,100,41994,81559,25,116.62
2026/02/02 11:38:02.797,0,100,40002,81559,30,120.58
2026/02/02 11:38:02.805,1,100,40220,81559,31,119.01
2026/02/02 11:38:02.810,2,100,39936,81559,28,120.81
2026/02/02 11:38:02.814,3,100,40502,81559,29,121.89
2026/02/02 11:38:02.819,4,100,42386,81559,31,119.11
2026/02/02 11:38:02.827,5,100,42534,81559,28,116.12
2026/02/02 11:38:02.835,6,100,42848,81559,29,121.45
2026/02/02 11:38:02.839,7,100,41994,81559,25,116.46
2026/02/02 11:38:04.033,0,100,40002,81559,30,120.56
2026/02/02 11:38:04.043,1,100,40220,81559,31,119.02
2026/02/02 11:38:04.050,2,100,39936,81559,28,120.79
2026/02/02 11:38:04.056,3,100,40502,81559,29,121.77
2026/02/02 11:38:04.060,4,100,42386,81559,31,119.07
2026/02/02 11:38:04.063,5,100,42534,81559,27,116.16
2026/02/02 11:38:04.074,6,100,42848,81559,29,121.46
2026/02/02 11:38:04.083,7,100,41994,81559,25,116.97
2026/02/02 11:38:05.306,0,100,40002,81559,30,120.57
2026/02/02 11:38:05.312,1,100,40220,81559,31,119.00
2026/02/02 11:38:05.316,2,100,39936,81559,28,120.80
2026/02/02 11:38:05.320,3,100,40502,81559,29,121.82
2026/02/02 11:38:05.324,4,100,42386,81559,31,119.01
2026/02/02 11:38:05.327,5,100,42534,81559,27,116.10
2026/02/02 11:38:05.330,6,100,42848,81559,29,121.11
2026/02/02 11:38:05.334,7,100,41994,81559,25,116.80
2026/02/02 11:38:06.528,0,100,40002,81559,30,120.51
2026/02/02 11:38:06.533,1,100,40220,81559,31,119.02
2026/02/02 11:38:06.541,2,100,39936,81559,28,120.83
2026/02/02 11:38:06.554,3,100,40502,81559,29,121.76
2026/02/02 11:38:06.558,4,100,42386,81559,31,118.98
2026/02/02 11:38:06.562,5,100,42534,81559,27,116.11
2026/02/02 11:38:06.566,6,100,42848,81559,29,120.80
2026/02/02 11:38:06.569,7,100,41994,81559,25,116.62
2026/02/02 11:38:07.808,0,100,40002,81559,30,120.49
2026/02/02 11:38:07.814,1,100,40220,81559,31,118.98
2026/02/02 11:38:07.824,2,100,39936,81559,28,120.77
2026/02/02 11:38:07.828,3,100,40502,81559,28,121.77
2026/02/02 11:38:07.832,4,100,42386,81559,31,118.93
2026/02/02 11:38:07.836,5,100,42534,81559,27,116.06
2026/02/02 11:38:07.839,6,100,42848,81559,29,120.79
2026/02/02 11:38:07.843,7,100,41994,81559,25,116.64
2026/02/02 11:38:09.026,0,100,40002,81559,30,120.48
2026/02/02 11:38:09.035,1,100,40220,81559,31,118.97
2026/02/02 11:38:09.043,2,100,39936,81559,28,120.72
2026/02/02 11:38:09.048,3,100,40502,81559,28,121.74
2026/02/02 11:38:09.052,4,100,42386,81559,31,118.95
2026/02/02 11:38:09.055,5,100,42534,81559,27,116.09
2026/02/02 11:38:09.069,6,100,42848,81559,29,120.82
2026/02/02 11:38:09.074,7,100,41994,81559,25,116.57
2026/02/02 11:38:10.261,0,100,40002,81559,30,120.46
2026/02/02 11:38:10.271,1,100,40220,81559,31,119.04
2026/02/02 11:38:10.293,2,100,39936,81559,28,120.77
2026/02/02 11:38:10.298,3,100,40502,81559,28,121.68
2026/02/02 11:38:10.304,4,100,42386,81559,31,118.93
2026/02/02 11:38:10.313,5,100,42534,81559,27,116.00
2026/02/02 11:38:10.316,6,100,42848,81559,29,120.75
2026/02/02 11:38:10.320,7,100,41994,81559,25,116.96
2026/02/02 11:38:11.499,0,100,40002,81559,30,120.44
2026/02/02 11:38:11.514,1,100,40220,81559,31,118.98
2026/02/02 11:38:11.527,2,100,39936,81559,28,120.76
2026/02/02 11:38:11.537,3,100,40502,81559,28,121.70
2026/02/02 11:38:11.546,4,100,42386,81559,31,118.90
2026/02/02 11:38:11.550,5,100,42534,81559,27,116.04
2026/02/02 11:38:11.554,6,100,42848,81559,29,120.72
2026/02/02 11:38:11.557,7,100,41994,81559,25,116.88
2026/02/02 11:38:12.776,0,100,40002,81559,30,120.48
2026/02/02 11:38:12.786,1,100,40220,81559,31,118.96
2026/02/02 11:38:12.801,2,100,39936,81559,28,120.76
2026/02/02 11:38:12.808,3,100,40502,81559,28,121.64
2026/02/02 11:38:12.827,4,100,42386,81559,31,119.46
2026/02/02 11:38:12.842,5,100,42534,81559,27,116.06
2026/02/02 11:38:12.862,6,100,42848,81559,28,120.73
2026/02/02 11:38:12.881,7,100,41994,81559,25,116.91
2026/02/02 11:38:14.086,0,100,40002,81559,30,120.36
2026/02/02 11:38:14.093,1,100,40220,81559,31,118.94
2026/02/02 11:38:14.098,2,100,39936,81559,28,120.76
2026/02/02 11:38:14.102,3,100,40502,81559,28,121.56
2026/02/02 11:38:14.122,4,100,42386,81559,31,119.46
2026/02/02 11:38:14.141,5,100,42534,81559,27,116.00
2026/02/02 11:38:14.145,6,100,42848,81559,28,120.70
2026/02/02 11:38:14.149,7,100,41994,81559,25,116.92
2026/02/02 11:38:15.362,0,100,40002,81559,30,120.38
2026/02/02 11:38:15.369,1,100,40220,81559,31,119.00
2026/02/02 11:38:15.373,2,100,39936,81559,28,120.72
2026/02/02 11:38:15.392,3,100,40502,81559,28,121.55
2026/02/02 11:38:15.423,4,100,42386,81559,31,119.49
2026/02/02 11:38:15.427,5,100,42534,81559,27,116.05
2026/02/02 11:38:15.435,6,100,42848,81559,28,120.70
2026/02/02 11:38:15.439,7,100,41994,81559,25,116.96
2026/02/02 11:38:16.641,0,100,40002,81559,30,120.39
2026/02/02 11:38:16.674,1,100,40220,81559,31,118.99
2026/02/02 11:38:16.684,2,100,39936,81559,28,120.72
2026/02/02 11:38:16.689,3,100,40502,81559,28,121.54
2026/02/02 11:38:16.697,4,100,42386,81559,31,119.43
2026/02/02 11:38:16.701,5,100,42534,81559,27,116.05
2026/02/02 11:38:16.710,6,100,42848,81559,28,120.64
2026/02/02 11:38:16.725,7,100,41994,81559,25,116.87
2026/02/02 11:38:17.900,0,100,40002,81559,30,120.36
2026/02/02 11:38:17.911,1,100,40220,81559,31,118.95
2026/02/02 11:38:17.918,2,100,39936,81559,28,120.73
2026/02/02 11:38:17.926,3,100,40502,81559,28,121.52
2026/02/02 11:38:17.932,4,100,42386,81559,31,119.42
2026/02/02 11:38:17.941,5,100,42534,81559,27,116.04
2026/02/02 11:38:17.955,6,100,42848,81559,28,120.66
2026/02/02 11:38:17.981,7,100,41994,81559,25,116.78
2026/02/02 11:38:19.307,0,100,40002,81559,30,120.38
2026/02/02 11:38:19.315,1,100,40220,81559,31,118.95
2026/02/02 11:38:19.324,2,100,39936,81559,28,120.68
2026/02/02 11:38:19.329,3,100,40502,81559,28,121.62
2026/02/02 11:38:19.348,4,100,42386,81559,31,119.41
2026/02/02 11:38:19.371,5,100,42534,81559,27,116.05
2026/02/02 11:38:19.385,6,100,42848,81559,28,120.62
2026/02/02 11:38:19.393,7,100,41994,81559,25,116.89
2026/02/02 11:38:20.602,0,100,40002,81559,30,120.33
2026/02/02 11:38:20.607,1,100,40220,81559,31,118.95
2026/02/02 11:38:20.611,2,100,39936,81559,28,120.74
2026/02/02 11:38:20.635,3,100,40502,81559,28,121.71
2026/02/02 11:38:20.659,4,100,42386,81559,31,119.10
2026/02/02 11:38:20.676,5,100,42534,81559,27,115.97
2026/02/02 11:38:20.691,6,100,42848,81559,28,120.64
2026/02/02 11:38:20.704,7,100,41994,81559,25,116.95
2026/02/02 11:38:22.013,0,100,40002,81559,30,120.30
2026/02/02 11:38:22.032,1,100,40220,81559,31,118.95
2026/02/02 11:38:22.062,2,100,39936,81559,28,120.72
2026/02/02 11:38:22.080,3,100,40502,81559,28,121.62
2026/02/02 11:38:22.085,4,100,42386,81559,31,118.99
2026/02/02 11:38:22.092,5,100,42534,81559,27,116.00
2026/02/02 11:38:22.100,6,100,42848,81559,28,120.58
2026/02/02 11:38:22.104,7,100,41994,81559,25,116.88
2026/02/02 11:38:23.299,0,100,40002,81559,30,120.32
2026/02/02 11:38:23.308,1,100,40220,81559,31,118.93
2026/02/02 11:38:23.315,2,100,39936,81559,28,120.69
2026/02/02 11:38:23.319,3,100,40502,81559,28,121.66
2026/02/02 11:38:23.341,4,100,42386,81559,31,118.99
2026/02/02 11:38:23.362,5,100,42534,81559,27,116.01
2026/02/02 11:38:23.366,6,100,42848,81559,28,120.59
2026/02/02 11:38:23.371,7,100,41994,81559,25,116.90
2026/02/02 11:38:24.557,0,100,40002,81559,30,120.29
2026/02/02 11:38:24.567,1,100,40220,81559,31,118.93
2026/02/02 11:38:24.573,2,100,39936,81559,28,120.70
2026/02/02 11:38:24.577,3,100,40502,81559,28,121.56
2026/02/02 11:38:24.581,4,100,42386,81559,31,118.96
2026/02/02 11:38:24.585,5,100,42534,81559,27,115.93
2026/02/02 11:38:24.598,6,100,42848,81559,28,120.62
2026/02/02 11:38:24.627,7,100,41994,81559,25,116.89
2026/02/02 11:38:25.895,0,100,40002,81559,30,121.92
2026/02/02 11:38:25.903,1,100,40220,81559,31,120.48
2026/02/02 11:38:25.909,2,100,39936,81559,28,122.16
2026/02/02 11:38:25.913,3,100,40502,81559,28,123.10
2026/02/02 11:38:25.917,4,100,42486,81559,33,149.57
2026/02/02 11:38:25.921,5,100,42634,81559,29,142.65
2026/02/02 11:38:25.925,6,97,43068,81559,30,152.32
2026/02/02 11:38:25.930,7,82,42234,81559,28,144.69
2026/02/02 11:38:27.178,0,100,40002,81559,30,120.25
2026/02/02 11:38:27.187,1,100,40220,81559,31,118.92
2026/02/02 11:38:27.197,2,100,39936,81559,28,120.65
2026/02/02 11:38:27.202,3,100,40502,81559,28,121.49
2026/02/02 11:38:27.207,4,0,42486,81559,31,118.97
2026/02/02 11:38:27.225,5,0,42634,81559,27,115.81
2026/02/02 11:38:27.231,6,0,43068,81559,28,120.28
2026/02/02 11:38:27.237,7,0,42234,81559,25,117.13
2026/02/02 11:38:28.414,0,100,40002,81559,30,120.29
2026/02/02 11:38:28.423,1,100,40220,81559,31,118.90
2026/02/02 11:38:28.428,2,100,39936,81559,28,120.63
2026/02/02 11:38:28.433,3,100,40502,81559,28,121.47
2026/02/02 11:38:28.437,4,0,42486,81559,31,118.89
2026/02/02 11:38:28.441,5,0,42634,81559,27,115.62
2026/02/02 11:38:28.445,6,0,43068,81559,28,120.17
2026/02/02 11:38:28.456,7,0,42234,81559,25,117.15
2026/02/02 11:38:29.737,0,0,40042,81559,30,142.35
2026/02/02 11:38:29.746,1,2,40420,81559,31,139.17
2026/02/02 11:38:29.754,2,0,40056,81559,28,139.71
2026/02/02 11:38:29.768,3,0,40542,81559,28,143.31
2026/02/02 11:38:29.785,4,0,42886,81559,31,149.48
2026/02/02 11:38:29.819,5,0,42934,81559,27,147.05
2026/02/02 11:38:29.827,6,0,43368,81559,28,153.59
2026/02/02 11:38:29.834,7,0,42614,81559,26,150.11
2026/02/02 11:38:31.182,0,0,40042,81559,30,122.72
2026/02/02 11:38:31.206,1,0,40420,81559,31,119.25
2026/02/02 11:38:31.223,2,0,40056,81559,28,121.11
2026/02/02 11:38:31.244,3,0,40542,81559,28,120.72
2026/02/02 11:38:31.254,4,76,42886,81559,34,302.40
2026/02/02 11:38:31.263,5,72,45254,81559,30,315.88
2026/02/02 11:38:31.268,6,61,44688,81559,32,326.40
2026/02/02 11:38:31.277,7,72,43294,81559,28,316.55
2026/02/02 11:38:32.667,0,0,40042,81559,30,122.73
2026/02/02 11:38:32.679,1,0,40420,81559,31,119.22
2026/02/02 11:38:32.689,2,0,40056,81559,28,121.02
2026/02/02 11:38:32.694,3,0,40542,81559,28,120.69
2026/02/02 11:38:32.703,4,60,42886,81559,34,282.05
2026/02/02 11:38:32.711,5,66,45654,81559,30,299.81
2026/02/02 11:38:32.723,6,66,45028,81559,32,299.38
2026/02/02 11:38:32.734,7,60,43554,81559,29,291.53
2026/02/02 11:38:34.101,0,56,43186,81559,35,198.88
2026/02/02 11:38:34.115,1,36,41964,81559,36,200.71
2026/02/02 11:38:34.126,2,13,41982,81559,33,187.71
2026/02/02 11:38:34.134,3,76,40948,81559,32,204.49
2026/02/02 11:38:34.147,4,41,45094,81559,33,256.29
2026/02/02 11:38:34.157,5,64,46380,81559,29,262.32
2026/02/02 11:38:34.179,6,53,45734,81559,32,245.16
2026/02/02 11:38:34.191,7,59,44540,81559,28,238.21
2026/02/02 11:38:35.554,0,8,43626,81559,33,259.46
